ADM_name,ISO3,Date,Name,Type
Anguilla,AIA,12/26/15,Boxing Day,Public holiday
Anguilla,AIA,1/1/16,New Year's Day,Public holiday
Anguilla,AIA,3/2/16,James Ronald Webster Day,Public holiday
Anguilla,AIA,3/25/16,Good Friday,Public holiday
Anguilla,AIA,3/28/16,Easter Monday,Public holiday
Anguilla,AIA,5/1/16,Labor Day / May Day,Public holiday
Anguilla,AIA,5/16/16,Whit Monday,Public holiday
Anguilla,AIA,5/30/16,Anguilla Day,Public holiday
Anguilla,AIA,6/13/16,Sovereign's Birthday,Public holiday
Anguilla,AIA,8/19/16,Constitution Day,Public holiday
Anguilla,AIA,12/19/16,Separation Day,Public holiday
Anguilla,AIA,12/25/16,Christmas Day,Public holiday
Anguilla,AIA,12/26/16,Boxing Day,Public holiday
Anguilla,AIA,1/2/17,New Year's Day,Public holiday
Anguilla,AIA,3/2/17,James Ronald Webster Day,Public holiday
Anguilla,AIA,4/14/17,Good Friday,Public holiday
Anguilla,AIA,4/17/17,Easter Monday,Public holiday
Anguilla,AIA,5/1/17,Labor Day / May Day,Public holiday
Anguilla,AIA,5/30/17,Anguilla Day,Public holiday
Anguilla,AIA,6/5/17,Whit Monday,Public holiday
Anguilla,AIA,6/12/17,Sovereign's Birthday,Public holiday
Anguilla,AIA,8/19/17,Constitution Day,Public holiday
Anguilla,AIA,12/19/17,Separation Day,Public holiday
Anguilla,AIA,12/25/17,Christmas Day,Public holiday
Anguilla,AIA,12/26/17,Boxing Day,Public holiday
Anguilla,AIA,1/1/18,New Year's Day,Public holiday
Anguilla,AIA,3/2/18,James Ronald Webster Day,Public holiday
Anguilla,AIA,3/30/18,Good Friday,Public holiday
Anguilla,AIA,4/2/18,Easter Monday,Public holiday
Anguilla,AIA,5/1/18,Labor Day / May Day,Public holiday
Anguilla,AIA,5/21/18,Whit Monday,Public holiday
Anguilla,AIA,5/30/18,Anguilla Day,Public holiday
Anguilla,AIA,6/11/18,Sovereign's Birthday,Public holiday
Anguilla,AIA,8/6/18,August Monday,Public holiday
Anguilla,AIA,8/9/18,August Thursday,Public holiday
Anguilla,AIA,8/19/18,Constitution Day,Public holiday
Anguilla,AIA,12/19/18,National Heroes and Heroines Day,Public holiday
Anguilla,AIA,12/25/18,Christmas Day,Public holiday
Anguilla,AIA,12/26/18,Boxing Day,Public holiday
Anguilla,AIA,1/1/19,New Year's Day,Public holiday
Anguilla,AIA,3/2/19,James Ronald Webster Day,Public holiday
Anguilla,AIA,4/19/19,Good Friday,Public holiday
Anguilla,AIA,4/22/19,Easter Monday,Public holiday
Anguilla,AIA,5/1/19,Labor Day / May Day,Public holiday
Anguilla,AIA,5/30/19,Anguilla Day,Public holiday
Anguilla,AIA,6/10/19,Sovereign's Birthday,Public holiday
Anguilla,AIA,6/10/19,Whit Monday,Public holiday
Anguilla,AIA,8/19/19,Constitution Day,Public holiday
Anguilla,AIA,12/19/19,National Heroes and Heroines Day,Public holiday
Anguilla,AIA,12/25/19,Christmas Day,Public holiday
Anguilla,AIA,12/26/19,Boxing Day,Public holiday
Albania,ALB,2/14/10,Valentine's Day,Observance
Albania,ALB,3/8/10,Mothers' Day,Observance
Albania,ALB,4/2/10,Good Friday,Observance
Albania,ALB,4/2/10,Good Friday (Orthodox),Observance
Albania,ALB,4/3/10,Easter Saturday (Orthodox),Observance
Albania,ALB,4/3/10,Holy Saturday,Observance
Albania,ALB,4/5/10,Easter Monday,Observance
Albania,ALB,4/5/10,Easter Monday (Orthodox),Observance
Albania,ALB,6/20/10,Fathers' Day,Observance
Albania,ALB,10/31/10,Halloween,Observance
Albania,ALB,12/24/10,Christmas Eve,Observance
Albania,ALB,12/31/10,New Year's Eve,Observance
Albania,ALB,2/14/11,Valentine's Day,Observance
Albania,ALB,3/8/11,Mothers' Day,Observance
Albania,ALB,4/22/11,Good Friday,Observance
Albania,ALB,4/22/11,Good Friday (Orthodox),Observance
Albania,ALB,4/23/11,Easter Saturday (Orthodox),Observance
Albania,ALB,4/23/11,Holy Saturday,Observance
Albania,ALB,4/25/11,Easter Monday,Observance
Albania,ALB,4/25/11,Easter Monday (Orthodox),Observance
Albania,ALB,6/19/11,Fathers' Day,Observance
Albania,ALB,10/31/11,Halloween,Observance
Albania,ALB,12/24/11,Christmas Eve,Observance
Albania,ALB,12/31/11,New Year's Eve,Observance
Albania,ALB,2/14/12,Valentine's Day,Observance
Albania,ALB,3/8/12,Mothers' Day,Observance
Albania,ALB,4/6/12,Good Friday,Observance
Albania,ALB,4/7/12,Holy Saturday,Observance
Albania,ALB,4/9/12,Easter Monday,Observance
Albania,ALB,4/13/12,Good Friday (Orthodox),Observance
Albania,ALB,4/14/12,Easter Saturday (Orthodox),Observance
Albania,ALB,4/16/12,Easter Monday (Orthodox),Observance
Albania,ALB,6/17/12,Fathers' Day,Observance
Albania,ALB,10/31/12,Halloween,Observance
Albania,ALB,12/24/12,Christmas Eve,Observance
Albania,ALB,12/31/12,New Year's Eve,Observance
Albania,ALB,2/14/13,Valentine's Day,Observance
Albania,ALB,3/8/13,Mothers' Day,Observance
Albania,ALB,3/29/13,Good Friday,Observance
Albania,ALB,3/30/13,Holy Saturday,Observance
Albania,ALB,4/1/13,Easter Monday,Observance
Albania,ALB,5/3/13,Good Friday (Orthodox),Observance
Albania,ALB,5/4/13,Easter Saturday (Orthodox),Observance
Albania,ALB,5/6/13,Easter Monday (Orthodox),Observance
Albania,ALB,6/16/13,Fathers' Day,Observance
Albania,ALB,10/31/13,Halloween,Observance
Albania,ALB,12/24/13,Christmas Eve,Observance
Albania,ALB,12/31/13,New Year's Eve,Observance
Albania,ALB,2/14/14,Valentine's Day,Observance
Albania,ALB,3/8/14,Mothers' Day,Observance
Albania,ALB,4/18/14,Good Friday,Observance
Albania,ALB,4/18/14,Good Friday (Orthodox),Observance
Albania,ALB,4/19/14,Easter Saturday (Orthodox),Observance
Albania,ALB,4/19/14,Holy Saturday,Observance
Albania,ALB,4/21/14,Easter Monday,Observance
Albania,ALB,4/21/14,Easter Monday (Orthodox),Observance
Albania,ALB,6/15/14,Fathers' Day,Observance
Albania,ALB,10/31/14,Halloween,Observance
Albania,ALB,12/24/14,Christmas Eve,Observance
Albania,ALB,12/31/14,New Year's Eve,Observance
Albania,ALB,2/14/15,Valentine's Day,Observance
Albania,ALB,3/8/15,Mothers' Day,Observance
Albania,ALB,4/3/15,Good Friday,Observance
Albania,ALB,4/4/15,Holy Saturday,Observance
Albania,ALB,4/6/15,Easter Monday,Observance
Albania,ALB,4/10/15,Good Friday (Orthodox),Observance
Albania,ALB,4/11/15,Easter Saturday (Orthodox),Observance
Albania,ALB,4/13/15,Easter Monday (Orthodox),Observance
Albania,ALB,6/21/15,Fathers' Day,Observance
Albania,ALB,10/31/15,Halloween,Observance
Albania,ALB,12/24/15,Christmas Eve,Observance
Albania,ALB,12/31/15,New Year's Eve,Observance
Albania,ALB,2/14/16,Valentine's Day,Observance
Albania,ALB,3/8/16,Mothers' Day,Observance
Albania,ALB,3/25/16,Good Friday,Observance
Albania,ALB,3/26/16,Holy Saturday,Observance
Albania,ALB,3/28/16,Easter Monday,Observance
Albania,ALB,4/29/16,Good Friday (Orthodox),Observance
Albania,ALB,4/30/16,Easter Saturday (Orthodox),Observance
Albania,ALB,5/2/16,Easter Monday (Orthodox),Observance
Albania,ALB,6/19/16,Fathers' Day,Observance
Albania,ALB,10/31/16,Halloween,Observance
Albania,ALB,12/24/16,Christmas Eve,Observance
Albania,ALB,12/31/16,New Year's Eve,Observance
Albania,ALB,2/14/17,Valentine's Day,Observance
Albania,ALB,3/8/17,Mothers' Day,Observance
Albania,ALB,4/14/17,Good Friday,Observance
Albania,ALB,4/14/17,Good Friday (Orthodox),Observance
Albania,ALB,4/15/17,Easter Saturday (Orthodox),Observance
Albania,ALB,4/15/17,Holy Saturday,Observance
Albania,ALB,4/17/17,Easter Monday,Observance
Albania,ALB,4/17/17,Easter Monday (Orthodox),Observance
Albania,ALB,6/18/17,Fathers' Day,Observance
Albania,ALB,10/31/17,Halloween,Observance
Albania,ALB,12/24/17,Christmas Eve,Observance
Albania,ALB,12/31/17,New Year's Eve,Observance
Albania,ALB,2/14/18,Valentine's Day,Observance
Albania,ALB,3/8/18,Mothers' Day,Observance
Albania,ALB,3/30/18,Good Friday,Observance
Albania,ALB,3/31/18,Holy Saturday,Observance
Albania,ALB,4/2/18,Easter Monday,Observance
Albania,ALB,4/6/18,Good Friday (Orthodox),Observance
Albania,ALB,4/7/18,Easter Saturday (Orthodox),Observance
Albania,ALB,4/9/18,Easter Monday (Orthodox),Observance
Albania,ALB,6/17/18,Fathers' Day,Observance
Albania,ALB,10/31/18,Halloween,Observance
Albania,ALB,12/24/18,Christmas Eve,Observance
Albania,ALB,12/31/18,New Year's Eve,Observance
Albania,ALB,2/14/19,Valentine's Day,Observance
Albania,ALB,3/8/19,Mothers' Day,Observance
Albania,ALB,4/19/19,Good Friday,Observance
Albania,ALB,4/20/19,Holy Saturday,Observance
Albania,ALB,4/22/19,Easter Monday,Observance
Albania,ALB,4/26/19,Good Friday (Orthodox),Observance
Albania,ALB,4/27/19,Easter Saturday (Orthodox),Observance
Albania,ALB,4/29/19,Easter Monday (Orthodox),Observance
Albania,ALB,6/16/19,Fathers' Day,Observance
Albania,ALB,10/31/19,Halloween,Observance
Albania,ALB,12/24/19,Christmas Eve,Observance
Albania,ALB,12/31/19,New Year's Eve,Observance
Albania,ALB,1/1/10,New Year's Day,Public holiday
Albania,ALB,1/2/10,New Year's Day (Day 2),Public holiday
Albania,ALB,3/14/10,Summer Day,Public holiday
Albania,ALB,3/22/10,Nevruz Day,Public holiday
Albania,ALB,4/4/10,Easter Sunday,Public holiday
Albania,ALB,4/4/10,Easter Sunday (Orthodox),Public holiday
Philippines,PHL,12/24/18,Additional Special Non-Working Day,Special holiday
Albania,ALB,9/5/10,Mother Teresa Beatification Day,Public holiday
Albania,ALB,9/10/10,Eid al-Fitr,Public holiday
Albania,ALB,11/17/10,Feast of the Sacrifice,Public holiday
Albania,ALB,11/28/10,Flag and Independence Day,Public holiday
Albania,ALB,11/29/10,Liberation Day,Public holiday
Albania,ALB,12/8/10,National Youth Day,Public holiday
Albania,ALB,12/25/10,Christmas Day,Public holiday
Albania,ALB,1/1/11,New Year's Day,Public holiday
Albania,ALB,1/2/11,New Year's Day (Day 2),Public holiday
Albania,ALB,3/14/11,Summer Day,Public holiday
Albania,ALB,3/22/11,Nevruz Day,Public holiday
Albania,ALB,4/24/11,Easter Sunday,Public holiday
Albania,ALB,4/24/11,Easter Sunday (Orthodox),Public holiday
Philippines,PHL,11/2/19,Additional Special Non-Working Day,Special holiday
Albania,ALB,8/31/11,Eid al-Fitr,Public holiday
Albania,ALB,9/5/11,Mother Teresa Beatification Day,Public holiday
Albania,ALB,11/7/11,Feast of the Sacrifice,Public holiday
Albania,ALB,11/28/11,Flag and Independence Day,Public holiday
Albania,ALB,11/29/11,Liberation Day,Public holiday
Albania,ALB,12/8/11,National Youth Day,Public holiday
Albania,ALB,12/25/11,Christmas Day,Public holiday
Albania,ALB,1/1/12,New Year's Day,Public holiday
Albania,ALB,1/2/12,New Year's Day (Day 2),Public holiday
Albania,ALB,3/14/12,Summer Day,Public holiday
Albania,ALB,3/22/12,Nevruz Day,Public holiday
Albania,ALB,4/8/12,Easter Sunday,Public holiday
Albania,ALB,4/15/12,Easter Sunday (Orthodox),Public holiday
Philippines,PHL,12/24/19,Additional Special Non-Working Day,Special holiday
Albania,ALB,8/19/12,Eid al-Fitr,Public holiday
Albania,ALB,9/5/12,Mother Teresa Beatification Day,Public holiday
Albania,ALB,10/26/12,Feast of the Sacrifice,Public holiday
Albania,ALB,11/28/12,Flag and Independence Day,Public holiday
Albania,ALB,11/29/12,Liberation Day,Public holiday
Albania,ALB,12/8/12,National Youth Day,Public holiday
Albania,ALB,12/10/12,National Youth Day observed,Public holiday
Albania,ALB,12/25/12,Christmas Day,Public holiday
Albania,ALB,1/1/13,New Year's Day,Public holiday
Albania,ALB,1/2/13,New Year's Day (Day 2),Public holiday
Albania,ALB,3/14/13,Summer Day,Public holiday
Albania,ALB,3/22/13,Nevruz Day,Public holiday
Albania,ALB,3/31/13,Easter Sunday,Public holiday
Venezuela,VEN,2/28/19,Carnaval Non-working Holiday,Special holiday
Albania,ALB,5/5/13,Easter Sunday (Orthodox),Public holiday
Albania,ALB,8/8/13,Eid al-Fitr,Public holiday
Albania,ALB,9/5/13,Mother Teresa Beatification Day,Public holiday
Albania,ALB,10/15/13,Feast of the Sacrifice,Public holiday
Albania,ALB,11/28/13,Flag and Independence Day,Public holiday
Albania,ALB,11/29/13,Liberation Day,Public holiday
Albania,ALB,12/8/13,National Youth Day,Public holiday
Albania,ALB,12/9/13,National Youth Day observed,Public holiday
Albania,ALB,12/25/13,Christmas Day,Public holiday
Albania,ALB,1/1/14,New Year's Day,Public holiday
Albania,ALB,1/2/14,New Year's Day (Day 2),Public holiday
Albania,ALB,3/14/14,Summer Day,Public holiday
Albania,ALB,3/22/14,Nevruz Day,Public holiday
Albania,ALB,4/20/14,Easter Sunday,Public holiday
Albania,ALB,4/20/14,Easter Sunday (Orthodox),Public holiday
Venezuela,VEN,3/1/19,Carnaval Non-working Holiday,Special holiday
Albania,ALB,7/28/14,Eid al-Fitr,Public holiday
Albania,ALB,9/5/14,Mother Teresa Beatification Day,Public holiday
Albania,ALB,10/4/14,Feast of the Sacrifice,Public holiday
Albania,ALB,11/28/14,Flag and Independence Day,Public holiday
Albania,ALB,11/29/14,Liberation Day,Public holiday
Albania,ALB,12/8/14,National Youth Day,Public holiday
Albania,ALB,12/25/14,Christmas Day,Public holiday
Albania,ALB,1/1/15,New Year's Day,Public holiday
Albania,ALB,1/2/15,New Year's Day (Day 2),Public holiday
Albania,ALB,3/14/15,Summer Day,Public holiday
Albania,ALB,3/22/15,Nevruz Day,Public holiday
Albania,ALB,4/5/15,Easter Sunday,Public holiday
Albania,ALB,4/12/15,Easter Sunday (Orthodox),Public holiday
Ukraine,UKR,3/23/10,Cultural Workers and Folk Artists Day,Observance
Albania,ALB,7/18/15,Eid al-Fitr,Public holiday
Albania,ALB,9/5/15,Mother Teresa Beatification Day,Public holiday
Albania,ALB,9/24/15,Feast of the Sacrifice,Public holiday
Albania,ALB,11/28/15,Flag and Independence Day,Public holiday
Albania,ALB,11/29/15,Liberation Day,Public holiday
Albania,ALB,12/8/15,National Youth Day,Public holiday
Albania,ALB,12/25/15,Christmas Day,Public holiday
Albania,ALB,1/1/16,New Year's Day,Public holiday
Albania,ALB,1/2/16,New Year's Day (Day 2),Public holiday
Albania,ALB,3/14/16,Summer Day,Public holiday
Albania,ALB,3/22/16,Nevruz Day,Public holiday
Albania,ALB,3/27/16,Easter Sunday,Public holiday
Albania,ALB,5/1/16,Easter Sunday (Orthodox),Public holiday
Ukraine,UKR,3/23/11,Cultural Workers and Folk Artists Day,Observance
Albania,ALB,7/7/16,Eid al-Fitr,Public holiday
Albania,ALB,9/5/16,Mother Teresa Beatification Day,Public holiday
Albania,ALB,9/13/16,Feast of the Sacrifice,Public holiday
Albania,ALB,11/28/16,Flag and Independence Day,Public holiday
Albania,ALB,11/29/16,Liberation Day,Public holiday
Albania,ALB,12/8/16,National Youth Day,Public holiday
Albania,ALB,12/25/16,Christmas Day,Public holiday
Albania,ALB,1/1/17,New Year's Day,Public holiday
Albania,ALB,1/2/17,New Year's Day (Day 2),Public holiday
Albania,ALB,3/14/17,Summer Day,Public holiday
Albania,ALB,3/22/17,Nevruz Day,Public holiday
Albania,ALB,4/16/17,Easter Sunday,Public holiday
Albania,ALB,4/16/17,Easter Sunday (Orthodox),Public holiday
Ukraine,UKR,11/9/12,Cultural Workers and Folk Artists Day,Observance
Albania,ALB,6/26/17,Eid al-Fitr,Public holiday
Albania,ALB,9/2/17,Feast of the Sacrifice,Public holiday
Albania,ALB,9/5/17,Mother Teresa Beatification Day,Public holiday
Albania,ALB,11/28/17,Flag and Independence Day,Public holiday
Albania,ALB,11/29/17,Liberation Day,Public holiday
Albania,ALB,12/8/17,National Youth Day,Public holiday
Albania,ALB,12/25/17,Christmas Day,Public holiday
Albania,ALB,1/1/18,New Year's Day,Public holiday
Albania,ALB,1/2/18,New Year's Day (Day 2),Public holiday
Albania,ALB,3/14/18,Summer Day,Public holiday
Albania,ALB,3/22/18,Nevruz Day,Public holiday
Albania,ALB,4/1/18,Easter Sunday,Public holiday
Albania,ALB,4/8/18,Easter Sunday (Orthodox),Public holiday
Ukraine,UKR,11/9/13,Cultural Workers and Folk Artists Day,Observance
Albania,ALB,6/15/18,Eid al-Fitr,Public holiday
Albania,ALB,8/22/18,Feast of the Sacrifice,Public holiday
Albania,ALB,9/5/18,Mother Teresa Beatification Day,Public holiday
Albania,ALB,11/28/18,Flag and Independence Day,Public holiday
Albania,ALB,11/29/18,Liberation Day,Public holiday
Albania,ALB,12/8/18,National Youth Day,Public holiday
Albania,ALB,12/10/18,National Youth Day observed,Public holiday
Albania,ALB,12/25/18,Christmas Day,Public holiday
Albania,ALB,1/1/19,New Year's Day,Public holiday
Albania,ALB,1/2/19,New Year's Day (Day 2),Public holiday
Albania,ALB,3/14/19,Summer Day,Public holiday
Albania,ALB,3/22/19,Nevruz Day,Public holiday
Albania,ALB,4/21/19,Easter Sunday,Public holiday
Albania,ALB,4/28/19,Easter Sunday (Orthodox),Public holiday
Ukraine,UKR,11/9/14,Cultural Workers and Folk Artists Day,Observance
Albania,ALB,6/4/19,Eid al-Fitr,Public holiday
Albania,ALB,8/11/19,Feast of the Sacrifice,Public holiday
Albania,ALB,9/5/19,Mother Teresa Beatification Day,Public holiday
Albania,ALB,11/28/19,Flag and Independence Day,Public holiday
Albania,ALB,11/29/19,Liberation Day,Public holiday
Albania,ALB,12/8/19,National Youth Day,Public holiday
Albania,ALB,12/9/19,National Youth Day observed,Public holiday
Albania,ALB,12/25/19,Christmas Day,Public holiday
Andorra,AND,5/23/10,Whit Sunday,Observance
Andorra,AND,6/12/11,Whit Sunday,Observance
Andorra,AND,5/27/12,Whit Sunday,Observance
Andorra,AND,5/19/13,Whit Sunday,Observance
Andorra,AND,6/8/14,Whit Sunday,Observance
Andorra,AND,5/24/15,Whit Sunday,Observance
Andorra,AND,5/15/16,Whit Sunday,Observance
Andorra,AND,6/4/17,Whit Sunday,Observance
Andorra,AND,3/31/18,Holy Saturday,Observance
Andorra,AND,4/1/18,Easter Sunday,Observance
Andorra,AND,5/10/18,Ascension Day,Observance
Andorra,AND,5/20/18,Whit Sunday,Observance
Andorra,AND,4/21/19,Easter Sunday,Observance
Andorra,AND,5/30/19,Ascension Day,Observance
Andorra,AND,6/9/19,Whit Sunday,Observance
Andorra,AND,1/1/10,New Year's Day,Public holiday
Andorra,AND,1/6/10,Epiphany,Public holiday
Andorra,AND,2/15/10,Carnival,Public holiday
Andorra,AND,3/14/10,Constitution Day,Public holiday
Andorra,AND,4/1/10,Maundy Thursday,Public holiday
Andorra,AND,4/2/10,Good Friday,Public holiday
Andorra,AND,4/3/10,Holy Saturday,Public holiday
Andorra,AND,4/4/10,Easter Sunday,Public holiday
Andorra,AND,4/5/10,Easter Monday,Public holiday
Andorra,AND,5/1/10,May Day,Public holiday
Andorra,AND,5/13/10,Ascension Day,Public holiday
Andorra,AND,5/24/10,Whit Monday,Public holiday
Andorra,AND,6/24/10,Midsummer Day,Public holiday
Andorra,AND,8/15/10,Assumption of Mary,Public holiday
Andorra,AND,9/8/10,National Day,Public holiday
Andorra,AND,11/1/10,All Saints' Day,Public holiday
Andorra,AND,11/4/10,Day of St Charles Borromeu,Public holiday
Andorra,AND,12/8/10,Feast of the Immaculate Conception,Public holiday
Andorra,AND,12/24/10,Christmas Eve,Public holiday
Andorra,AND,12/25/10,Christmas Day,Public holiday
Andorra,AND,12/26/10,Boxing Day,Public holiday
Andorra,AND,12/31/10,New Year's Eve (Bank holiday),Public holiday
Andorra,AND,1/1/11,New Year's Day,Public holiday
Andorra,AND,1/6/11,Epiphany,Public holiday
Andorra,AND,3/7/11,Carnival,Public holiday
Andorra,AND,3/14/11,Constitution Day,Public holiday
Andorra,AND,4/21/11,Maundy Thursday,Public holiday
Andorra,AND,4/22/11,Good Friday,Public holiday
Andorra,AND,4/23/11,Holy Saturday,Public holiday
Andorra,AND,4/24/11,Easter Sunday,Public holiday
Andorra,AND,4/25/11,Easter Monday,Public holiday
Andorra,AND,5/1/11,May Day,Public holiday
Andorra,AND,6/2/11,Ascension Day,Public holiday
Andorra,AND,6/13/11,Whit Monday,Public holiday
Andorra,AND,6/24/11,Midsummer Day,Public holiday
Andorra,AND,8/15/11,Assumption of Mary,Public holiday
Andorra,AND,9/8/11,National Day,Public holiday
Andorra,AND,11/1/11,All Saints' Day,Public holiday
Andorra,AND,11/4/11,Day of St Charles Borromeu,Public holiday
Andorra,AND,12/8/11,Feast of the Immaculate Conception,Public holiday
Andorra,AND,12/24/11,Christmas Eve,Public holiday
Andorra,AND,12/25/11,Christmas Day,Public holiday
Andorra,AND,12/26/11,Boxing Day,Public holiday
Andorra,AND,12/31/11,New Year's Eve (Bank holiday),Public holiday
Andorra,AND,1/1/12,New Year's Day,Public holiday
Andorra,AND,1/6/12,Epiphany,Public holiday
Andorra,AND,2/20/12,Carnival,Public holiday
Andorra,AND,3/14/12,Constitution Day,Public holiday
Andorra,AND,4/5/12,Maundy Thursday,Public holiday
Andorra,AND,4/6/12,Good Friday,Public holiday
Andorra,AND,4/7/12,Holy Saturday,Public holiday
Andorra,AND,4/8/12,Easter Sunday,Public holiday
Andorra,AND,4/9/12,Easter Monday,Public holiday
Andorra,AND,5/1/12,May Day,Public holiday
Andorra,AND,5/17/12,Ascension Day,Public holiday
Andorra,AND,5/28/12,Whit Monday,Public holiday
Andorra,AND,6/24/12,Midsummer Day,Public holiday
Andorra,AND,8/15/12,Assumption of Mary,Public holiday
Andorra,AND,9/8/12,National Day,Public holiday
Andorra,AND,11/1/12,All Saints' Day,Public holiday
